Season,Name,Tm,IP,TBF,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG,WHIP,BABIP,LOB%,FIP,xFIP,playerId
"Total","Jacob Webb","3 Tms",5,23,7.19999999,8.99999998,0.8,3.59999999,0.17391304,0.2173913,-0.04347826,0.222222222,1.8,0.16666667,0.48387097,9.829752590890804,7.364488302269887,19274
"Total","Edgar Garcia","PHI",0.1,1,0,0,0,0,0,0,0,0,0,0,1,3.2140094757080084,9.181627181243904,19276
"Total","Nick Hernandez","SDP",0,0,0,0,0,0,0,0,0,0,0,0,1,3.2550403594970705,3.2550403594970705,19281
"Total","Kyle Dowdy","2 Tms",1.2,5,10.79999998,0,2,0,0.4,0,0.4,0,0,0,1,0.7733780907681944,1.966901617553091,19285
"Total","Trevor Richards","3 Tms",10.1,36,10.45161291,3.48387097,3,1.74193548,0.33333333,0.11111111,0.22222222,0.15625,0.87096774,0.16666667,0.64516129,4.541891166130924,3.5126185436404493,19309
"Total","Reggie McClain","SEA",0.2,5,0,26.99999987,0,0,0,0.4,-0.4,0.333333333,4.49999998,0.33333333,0.66666667,12.214009430708007,12.214009430708007,19311
"Total","Cal Quantrill","2 Tms",2.1,8,0,3.85714288,0,0,0,0.125,-0.125,0.142857142,0.85714286,0.14285714,0.5,4.4681406639013215,5.320657475324234,19312
"Total","Eric Lauer","MIL",0.1,2,0,0,0,0,0,0,0,0.5,3.00000003,0.5,0,3.1700341224670407,3.1700341224670407,19316
"Total","Matt Festa","SEA",3.1,18,2.7,8.10000001,0.33333333,0,0.05555556,0.16666667,-0.11111111,0.4,2.7,0.42857143,0.44444444,5.261965539030152,7.446979126007781,19330
"Total","Richard Lovelady","2 Tms",3.1,19,2.7,0,1,2.7,0.05263158,0,0.05263158,0.555555555,3,0.5625,0.41666667,7.42162676269805,6.26977309285647,19337
"Total","Hector Velazquez","BOS",3.1,18,13.50000001,5.40000001,2.5,0,0.27777778,0.11111111,0.16666667,0.4,2.4,0.6,0.11111111,2.876504945471078,4.565513005767665,19341
"Total","A.J. Puk","2 Tms",9,31,6,3,2,0,0.19354839,0.09677419,0.09677419,0.23076923,1,0.28571429,0.5,3.1480967786363667,4.059739755569423,19343
"Total","Caleb Ferguson","LAD",8,31,10.125,1.125,9,1.125,0.29032258,0.03225806,0.25806452,0.310344827,1.25,0.4,-0.11627907,2.930176349454438,2.442626617946541,19349
"Total","Cody Sedlock","BAL",0.1,1,0,0,0,0,0,0,0,0,0,0,1,3.1124310016632077,7.553539257949252,19357
"Total","Lucas Erceg","OAK",4,19,6.75,11.25,0.6,0,0.15789474,0.26315789,-0.10526316,0.285714285,2.25,0.36363636,0.66666667,5.5050403594970705,7.1583921134471895,19360
"Total","Corbin Burnes","MIL",4.1,15,6.23076924,4.15384616,1.5,0,0.2,0.13333333,0.06666667,0.23076923,1.15384615,0.3,0,3.1799467233661227,5.686455671712968,19361
"Total","Keegan Akin","BAL",5.1,19,6.75,0,4,0,0.21052632,0,0.21052632,0.222222222,0.75,0.26666667,0.25,1.6605966201822613,4.052516379848054,19362
"Total","Walker Buehler","LAD",0,0,0,0,0,0,0,0,0,0,0,0,1,3.1604315757751467,3.1604315757751467,19374
"Total","Colin Poche","TBR",8.2,37,11.42307692,3.11538461,3.66666667,2.07692308,0.2972973,0.08108108,0.21621622,0.29032258,1.38461538,0.36842105,0.26785714,5.404969533680269,4.349102286802913,19403
"Total","Ronel Blanco","HOU",1,5,18,0,2,0,0.4,0,0.4,0.4,2,0.66666667,0.5,-0.8400325462008693,-0.8400325462008693,19407
"Total","Dane Dunning","TEX",1,6,9,9,1,9,0.16666667,0.16666667,0,0.4,3,0.33333333,0,17.22670494743708,10.840111963237558,19409
"Total","Shane Bieber","CLE",0.1,3,0,0,0,0,0,0,0,0.666666666,6.00000006,0.66666667,0,3.160431575775147,3.160431575775147,19427
"Total","Yohan Ramirez","3 Tms",5.1,24,11.81250003,6.75000002,1.75,1.6875,0.29166667,0.16666667,0.125,0.263157894,1.6875,0.36363636,0.46511628,5.815695646271122,5.019691901206278,19444
"Total","Patrick Sandoval","LAA",0.1,1,27.00000027,0,1,0,1,0,1,0,0,0,1,-2.8299659375329598,-2.8299659375329598,19447
"Total","Shaun Anderson","3 Tms",1.2,5,5.40000002,0,1,0,0.2,0,0.2,0,0,0,1,1.9828652334410217,5.257068824175509,19453
"Total","Michael Rucker","CHC",6,21,8.99999999,3,3,1.5,0.28571429,0.0952381,0.19047619,0.166666666,0.83333333,0.16666667,-0.55555556,4.358480470069359,4.404455874473826,19454
"Total","Kyle Funkhouser","DET",6.2,20,6.75,1.35,5,1.35,0.25,0.05,0.2,0.222222222,0.75,0.23076923,0.27777778,4.075380420242834,2.968519252650131,19456
"Total","Bryan Garcia","DET",4.2,25,13.50000002,7.71428573,1.75,0,0.28,0.16,0.12,0.35,2.35714286,0.53846154,0.5,3.3920434750280894,5.7438154993578365,19457
"Total","Jorge Alcala","MIN",2.1,8,3.85714286,0,1,0,0.125,0,0.125,0.25,0.85714286,0.28571429,0,2.328949743362966,6.014573986199588,19459
"Total","Andrew Vasquez","2 Tms",3,14,0,3,0,0,0,0.07142857,-0.07142857,0.461538461,2.33333333,0.46153846,0.71428571,4.2550403594970705,7.010626616080602,19482
"Total","Devin Smeltzer","2 Tms",1.1,4,6.74999997,0,1,0,0.25,0,0.25,0.25,0.75,0.33333333,0,1.6837356880801388,2.923749497342659,19487
"Total","Zach Jackson","OAK",1.1,10,6.75000002,20.25000005,0.33333333,0,0.1,0.3,-0.2,0.428571428,4.50000001,0.5,0.83333333,8.362431014788207,10.582985126277073,19493
"Total","Mike Shawaryn","BOS",0.1,3,0,0,0,27.00000027,0,0,0,0.5,3.00000003,0,0,51.214009955708015,24.1492449767798,19495
"Total","Tanner Tully","CLE",0.1,1,0,0,0,0,0,0,0,0,0,0,1,3.1124310016632077,3.1124310016632077,19518
"Total","Jason Foley","DET",6.1,24,8.52631579,0,6,0,0.25,0,0.25,0.25,0.94736842,0.33333333,0.66666667,1.2807719472425867,1.8028830277121566,19531
"Total","Ryan Hendrix","CIN",1.2,3,5.39999999,0,1,0,0.33333333,0,0.33333333,0,0,0,1,1.9700341248670412,1.9700341248670412,19535
"Total","Jimmy Lambert","CHW",2,11,9,9,1,4.5,0.18181818,0.18181818,0,0.285714285,2,0.2,0,12.17916849454244,8.86839483877023,19541
"Total","Stephen Nogosek","NYM",1.1,7,6.75000002,0,1,0,0.14285714,0,0.14285714,0.5,2.25000001,0.5,0.33333333,1.7091302956856647,5.551325585187412,19545
"Total","Jon Duplantier","ARI",1.2,5,5.39999999,5.39999999,1,0,0.2,0.2,0,0.25,1.2,0.33333333,1,3.814009474508008,5.007533001292905,19546
"Total","JD Hammer","PHI",1,7,9,9,1,0,0.14285714,0.14285714,0,0.5,4,0.6,0.5,4.184692573400779,6.173898455354019,19548
"Total","Geoff Hartlieb","3 Tms",3.2,19,9.81818181,7.36363636,1.33333333,4.9090909,0.21052632,0.15789474,0.05263158,0.466666666,2.72727272,0.5,0.13888889,10.57494728120512,5.111570280497203,19558
"Total","David Bednar","2 Tms",5.2,25,7.94117647,4.76470588,1.66666667,1.58823529,0.2,0.12,0.08,0.318181818,1.76470588,0.375,0.58139535,5.289577337100329,4.610417044089029,19569
"Total","JoJo Romero","2 Tms",4.2,11,1.92857143,0,1,0,0.09090909,0,0.09090909,0.09090909,0.21428571,0.1,1,2.786391210849635,3.140680872157311,19574
"Total","Norge Ruiz","OAK",2,11,18,0,4,0,0.36363636,0,0.36363636,0.5,2.5,0.71428571,0,-0.8875689983367918,1.3329851076006891,19580
"Total","Brandon Bailey","HOU",0.2,3,0,0,0,0,0,0,0,0.333333333,1.49999999,0.33333333,1,3.191419315338135,6.083841865203739,19582
"Total","Sean Poppen","2 Tms",3,9,9,0,3,0,0.33333333,0,0.33333333,0.125,0.33333333,0.16666667,-1,1.1451607862468283,2.132073722219042,19583
"Total","Cionel Perez","3 Tms",6.2,32,10.79999999,5.4,2,0,0.25,0.125,0.125,0.285714285,1.8,0.4,0.16666667,2.605654800201413,3.340367292508646,19614
"Total","Jordan Hicks","2 Tms",8.2,38,7.26923077,6.23076924,1.16666667,0,0.18421053,0.15789474,0.02631579,0.24137931,1.5,0.29166667,0.07142857,3.995650326872597,4.9291468400633,19618
"Total","Eduardo Jimenez","DET",0.2,2,13.49999993,0,1,0,0.5,0,0.5,0,0,0,1,0.2140094907080079,0.2140094907080079,19642
"Total","Matt Foster","CHW",1.2,6,5.39999999,0,1,10.79999998,0.16666667,0,0.16666667,0.333333333,1.2,0,2.5,17.55645237070924,5.948481980359546,19647
"Total","Kyle Wright","ATL",0.2,2,13.50000014,0,1,0,0.5,0,0.5,0,0,0,1,0.1872204957415775,0.1872204957415775,19665
"Total","Jason Alexander","MIL",0.1,1,0,0,0,0,0,0,0,0,0,0,1,3.1124310016632077,3.1124310016632077,19666
"Total","Gregory Soto","2 Tms",5.2,28,12.70588235,4.76470588,2.66666667,1.58823529,0.28571429,0.10714286,0.17857143,0.375,2.11764706,0.5,0.47169811,4.279483255954614,3.6220105187695903,19677
"Total","Jordan Sheffield","COL",0.2,1,0,0,0,0,0,0,0,0,0,0,1,3.170034122467041,3.170034122467041,19682
"Total","Kyle Cody","TEX",0.2,9,13.49999993,0,1,0,0.11111111,0,0.11111111,0.625,7.49999996,0.71428571,0.16666667,4.6700341149670415,7.316577291617557,19686
"Total","Connor Seabold","COL",0.2,3,0,0,0,0,0,0,0,0.333333333,1.49999999,0.33333333,0,3.25504035949707,5.73506797802211,19695
"Total","Patrick Murphy","2 Tms",2.1,9,11.57142859,0,3,0,0.33333333,0,0.33333333,0.222222222,0.85714286,0.33333333,0.5,0.5769735230834896,2.672268033563247,19712
"Total","Dustin May","LAD",1,4,27,0,3,0,0.75,0,0.75,0,0,0,1,0.20647942232668415,0.20647942232668415,19716
"Total","Kodi Whitley","STL",1.1,6,13.50000003,0,2,6.75000002,0.33333333,0,0.33333333,0.4,1.5,0.33333333,-3.33333333,9.920034139342041,2.8165773114666313,19731
"Total","Anthony Bender","MIA",4.2,12,3.85714285,1.92857143,2,0,0.16666667,0.08333333,0.08333333,0.09090909,0.42857143,0.11111111,0.5,2.9434048824566696,3.321482480741362,19742
"Total","Jonathan Loaisiga","NYY",10.2,36,7.59375,3.375,2.25,0,0.25,0.11111111,0.13888889,0.2,0.9375,0.27272727,0.63636364,2.8807408331367292,3.366560459108594,19753
"Total","Reiver Sanmartin","CIN",3.2,12,7.36363636,0,3,0,0.25,0,0.25,0.25,0.81818182,0.33333333,0.66666667,1.514960827979235,2.32243504758607,19754
"Total","Yoshihisa Hirano","2 Tms",12,43,9.00000001,3,3,0,0.27906977,0.09302326,0.18604651,0.243243243,1.08333333,0.34615385,0.5,2.435104745660795,3.6436347256584583,19756
"Total","Kazuhisa Makita","SDP",1,3,9,0,1,0,0.33333333,0,0.33333333,0,0,0,1,1.1604315757751467,1.1604315757751467,19757
"Total","Seth Elledge","STL",0.2,4,13.50000014,13.50000014,1,0,0.25,0.25,0,0,1.50000002,0,0.5,9.180726778902589,11.827269995251255,19766
"Total","Will Vest","2 Tms",2.1,12,11.57142854,0,3,3.85714285,0.25,0,0.25,0.416666666,2.14285714,0.5,0,6.199849146900536,3.1661967052109494,19769
"Total","Justin Garza","2 Tms",0.2,3,0,13.50000014,0,0,0,0.33333333,-0.33333333,0,1.50000002,0,1,7.712537285982055,10.192564941707511,19784
"Total","Jacob Lemoine","OAK",0.1,2,27.00000027,0,1,27.00000027,0.5,0,0.5,0.5,3.00000003,0,5,36.11243133166322,1.5535391979492514,19785
"Total","Anthony Castro","TOR",0.2,2,13.49999993,0,1,0,0.5,0,0.5,0,0,0,1,0.1700341374670411,0.1700341374670411,19789
"Total","Keegan Thompson","CHC",2.2,15,3.375,6.74999999,0.5,0,0.06666667,0.13333333,-0.06666667,0.384615384,2.625,0.41666667,0.28571429,4.662484119635331,8.849556214519293,19795
"Total","Wil Crowe","PIT",4.2,19,3.85714286,7.71428573,0.5,0,0.10526316,0.21052632,-0.10526316,0.266666666,1.71428572,0.30769231,0.875,4.861390375142392,5.495834406316593,19800
"Total","Bryan Baker","BAL",7.2,28,7.04347826,3.52173913,2,0,0.21428571,0.10714286,0.10714286,0.2,1.04347826,0.26315789,0.625,2.8141327569019436,3.8924056394440765,19804
"Total","Daniel Castano","MIA",0.2,2,13.50000014,0,1,0,0.5,0,0.5,0,0,0,1,0.2232298074176029,0.2232298074176029,19805
"Total","David McKay","2 Tms",0.1,2,0,0,0,27.00000027,0,0,0,0.5,3.00000003,0,5,42.20432836839281,14.956790870432584,19814
"Total","CD Pelham","TEX",1,4,9,0,1,0,0.25,0,0.25,0.25,1,0.33333333,0,1.1604315757751467,1.1604315757751467,19820
"Total","Riley Smith","ARI",1.1,4,13.50000003,0,2,0,0.5,0,0.5,0,0,0,1,0.1753804131447172,2.944863297173899,19826
"Total","Alex Wells","BAL",0.2,2,13.50000014,0,1,0,0.5,0,0.5,0,0,0,1,0.14123253206512398,2.787775748413788,19845
"Total","Darwinzon Hernandez","BOS",3.1,20,10.79999998,8.09999998,1.33333333,2.69999999,0.2,0.15,0.05,0.4375,2.99999999,0.5,0.34883721,7.37017927431816,5.618845014436486,19848
"Total","Michael King","NYY",9.2,35,6.51724138,0.93103448,7,0.93103448,0.2,0.02857143,0.17142857,0.193548387,0.72413793,0.2173913,0.58139535,4.3517410121750295,3.3489862019559125,19853
"Total","Rene Pinto","TBR",0.1,2,0,0,0,27.00000027,0,0,0,0.5,3.00000003,0,2.5,42.25504074949708,13.17515098239889,19859
"Total","Charlie Barnes","MIN",0.1,1,0,0,0,0,0,0,0,0,0,0,1,3.1700341224670407,8.46312055516437,19865
"Total","Brandon Bielak","HOU",3.2,9,4.9090909,0,2,0,0.22222222,0,0.22222222,0.111111111,0.27272727,0.14285714,0,2.0876223047821663,2.9725490850359986,19866
"Total","Griffin Canning","LAA",0,1,0,0,0,9,0,0,0,1,1,0,5,16.25504035949707,4.9083921134471895,19867
"Total","Drew Carlton","DET",0.1,2,27.00000027,0,1,0,0.5,0,0.5,0.5,3.00000003,1,-1,-2.887569058336793,-2.887569058336793,19868
"Total","Tucker Davidson","3 Tms",2.2,11,6.74999999,3.375,2,0,0.18181818,0.09090909,0.09090909,0.3,1.5,0.375,0,2.862214190437132,4.037359623183865,19871
"Total","Kevin Ginkel","ARI",8,33,7.875,4.5,1.75,0,0.21212121,0.12121212,0.09090909,0.222222222,1.25,0.3,0.75,3.6761449595463374,5.4622869828266,19876
"Total","Tanner Houck","BOS",1.2,5,5.40000002,0,1,5.40000002,0.2,0,0.2,0.2,0.6,0,2.5,9.723951652154852,4.759012192998371,19879
"Total","Gabe Klobosits","WSN",0.1,2,0,0,0,0,0,0,0,0.5,3.00000003,0.5,0,3.1700341224670407,13.756206987861699,19881
"Total","Alex Lange","DET",7.1,31,8.59090909,2.45454546,3.5,1.22727273,0.22580645,0.06451613,0.16129032,0.321428571,1.5,0.38095238,0.52083333,3.832024180106313,3.1309544651168135,19883
"Total","Clarke Schmidt","NYY",2.1,8,3.85714286,0,1,0,0.125,0,0.125,0.125,0.42857143,0.14285714,-1,2.255288143295861,5.427508299166863,19899
"Total","Adonis Medina","NYM",0.1,3,0,0,0,0,0,0,0,0.5,3.00000003,0.5,1,12.112431091663208,16.553539347949254,19903
"Total","Jose Suarez","LAA",1.1,7,6.75000002,0,1,6.75000002,0.14285714,0,0.14285714,0.428571428,2.25000001,0.4,-0.625,11.451024471122437,7.079485877004341,19911
"Total","Tony Santillan","CIN",3.2,11,9.81818184,2.45454546,4,0,0.36363636,0.09090909,0.27272727,0,0.27272727,0,0,1.7697412249164362,2.980952557629992,19926
"Total","Trevor Stephan","CLE",7.1,25,8.59090909,1.22727273,7,0,0.28,0.04,0.24,0.130434782,0.54545455,0.1875,1,2.0917081243423246,4.537932859641371,19932
"Total","Jhon Romero","WSN",0.1,2,0,0,0,0,0,0,0,0.5,3.00000003,0.5,0,3.1700341224670407,8.46312055516437,19940
"Total","Ljay Newsome","SEA",0.2,2,0,0,0,0,0,0,0,0,0,0,1,3.170034122467041,8.463120475768074,19942
"Total","Jesus Luzardo","OAK",2,6,13.5,0,3,4.5,0.5,0,0.5,0.166666666,0.5,0,2.5,6.688256772396863,1.0704378356912736,19959
"Total","Joey Wentz","DET",0.1,1,0,0,0,0,0,0,0,0,0,0,1,3.2550403594970705,8.215095670947981,19962
"Total","Jeremy Walker","ATL",0.1,2,0,27.00000027,0,0,0,0.5,-0.5,0,3.00000003,0,1,12.21400956570801,12.214009565708011,19981
"Total","Bryse Wilson","3 Tms",2.2,12,10.12500003,6.75000002,1.5,0,0.25,0.16666667,0.08333333,0.2,1.5,0.28571429,0.25,3.2251019002337564,5.020254246668596,19990
"Total","Joel Kuhnel","2 Tms",5,23,1.8,3.6,0.5,1.8,0.04347826,0.08695652,-0.04347826,0.421052631,2,0.36842105,0,6.535482088697417,5.746521843445763,19995
"Total","Dylan Lee","ATL",1.2,11,10.79999998,0,2,10.79999998,0.18181818,0,0.18181818,0.545454545,3.59999999,0.57142857,-0.3125,16.369474718567886,4.5299401317370815,19996
"Total","Tyler Wells","BAL",2.1,8,15.42857145,0,4,0,0.5,0,0.5,0.125,0.42857143,0.25,0,-0.25853731100234656,1.2537730853770865,20000
"Total","Kenny Rosenberg","LAA",0.1,1,0,0,0,0,0,0,0,0,0,0,1,3.2550403594970705,8.215095670947981,20009
"Total","Wyatt Mills","2 Tms",2.1,11,0,7.71428569,0,0,0,0.18181818,-0.18181818,0.375,2.14285714,0.375,0,6.969573847785657,6.969573847785657,20010
"Total","John Schreiber","2 Tms",8.2,27,11.42307692,3.11538461,3.66666667,1.03846154,0.40740741,0.11111111,0.2962963,0.166666666,0.80769231,0.25,0.35714286,3.176672594354946,2.3998390157095217,20020
"Total","Rico Garcia","4 Tms",1,4,9.00000009,0,1,0,0.25,0,0.25,0.25,1.00000001,0.33333333,0,1.2206686060034624,4.802302105321727,20023
"Total","Phillip Diehl","2 Tms",0.2,6,0,0,0,0,0,0,0,0.666666666,6.00000006,0.66666667,0.25,3.1632202386856085,10.5881373477396,20030
"Total","Adrian Morejon","SDP",1.2,5,16.20000006,5.40000002,3,0,0.6,0.2,0.4,0,0.6,0,-1,1.3612685605459158,1.3612685605459158,20039
"Total","Ronald Bolanos","KCR",0.2,4,0,0,0,0,0,0,0,0.5,2.99999999,0.5,1,3.112431001663208,7.553539191332629,20041
"Total","Jesus Cruz","STL",0.1,3,0,0,0,0,0,0,0,1,6.00000006,0.66666667,0,3.1914193153381354,14.761109688345908,20042
"Total","Sean Guenther","MIA",1.2,4,5.39999999,5.39999999,1,0,0.25,0.25,0,0,0.6,0,1,3.770034121267041,3.770034121267041,20045
"Total","Kaleb Ort","BOS",2.2,13,3.37500001,6.75000002,0.5,0,0.07692308,0.15384615,-0.07692308,0.272727272,1.875,0.3,0,4.68373568433014,6.5437564121740746,20061
"Total","Bailey Falter","2 Tms",1.2,5,5.40000002,0,1,0,0.2,0,0.2,0.2,0.6,0.25,0,1.98703536497104,1.9870353649710397,20070
"Total","Miguel Sanchez","MIL",2.1,10,0,11.57142854,0,0,0,0.3,-0.3,0.285714285,2.14285714,0.28571429,0.6,7.010718934038842,7.766874128987894,20074
"Total","Mauricio Llovera","3 Tms",2,11,13.50000007,0,3,0,0.27272727,0,0.27272727,0.2,1.00000001,0.28571429,0,1.7065009124026298,4.242033742324823,20080
"Total","Chris Paddack","MIN",0.1,1,0,0,0,0,0,0,0,0,0,0,1,3.2550403594970705,8.215095670947981,20099
"Total","Michel Baez","SDP",2.1,7,7.71428573,0,2,0,0.28571429,0,0.28571429,0,0,0,1,1.4964965932338512,4.054047016541659,20100
"Total","Calvin Faucher","TBR",1.2,7,5.40000002,0,1,0,0.14285714,0,0.14285714,0.285714285,1.2,0.33333333,0,1.9409528682588502,4.709407216452724,20116
"Total","Adam Oller","OAK",1,7,0,0,0,0,0,0,0,0.666666666,4,0.57142857,0.25,3.207503907361147,6.341225065269587,20132
"Total","James Karinchak","CLE",6,25,13.5,4.5,3,1.5,0.36,0.12,0.24,0.2,1.16666667,0.25,0.35714286,3.8491616698394098,4.223179963955271,20151
"Total","Nick Nelson","2 Tms",4.2,23,9.64285716,7.71428573,1.25,0,0.2173913,0.17391304,0.04347826,0.3125,1.92857143,0.35714286,0,3.5620430066806956,5.939433907776733,20153
"Total","Nate Pearson","TOR",2.2,12,10.12500003,0,3,0,0.25,0,0.25,0.454545454,1.875,0.625,0,2.087537238169556,3.3275510567321795,20160
"Total","Ty Tice","TOR",0,1,0,0,0,0,0,0,0,1,1,1,0,3.170034122467041,4.934396249055863,20177
"Total","Zach Pop","2 Tms",2,8,9.00000005,9.00000005,1,0,0.25,0.25,0,0,1.00000001,0,1,4.174601313481904,5.938963448892537,20185
"Total","Chad Smith","2 Tms",1.2,12,5.39999999,16.19999997,0.33333333,0,0.08333333,0.25,-0.16666667,0.444444444,4.19999999,0.5,0.28571429,7.369474736567884,9.249707427552483,20190
"Total","Garrett Whitlock","BOS",6,25,6.00000001,7.50000001,0.8,0,0.16,0.2,-0.04,0.222222222,1.5,0.25,0.55555556,4.338223186411366,6.378143942058408,20191
"Total","Ben Bowden","COL",1.1,9,13.50000003,13.50000003,1,0,0.22222222,0.22222222,0,0.333333333,3.00000001,0.4,0.25,4.6700341262170415,7.316577322716631,20198
"Total","Eli Morgan","CLE",6.1,22,7.10526316,1.42105263,5,1.42105263,0.22727273,0.04545455,0.18181818,0.157894736,0.63157895,0.13333333,0.38461538,4.112339712895315,3.777844903932471,20203
"Total","Jeremy Beasley","TOR",0.2,2,13.49999993,0,1,0,0.5,0,0.5,0,0,0,1,0.1124310166632081,2.3329851114979183,20205
"Total","Mike Baumann","BAL",4.2,22,11.57142856,3.85714285,3,0,0.27272727,0.09090909,0.18181818,0.277777777,1.5,0.41666667,0.66666667,3.1980953300196564,4.223896667542347,20206
"Total","Yennsy Diaz","NYM",0.2,2,0,0,0,0,0,0,0,0,0,0,1,3.170034122467041,8.463120475768074,20218
"Total","Jake Walsh","STL",0.1,2,27.00000027,27.00000027,1,0,0.5,0.5,0,0,3.00000003,0,1,6.112431031663208,6.112431031663208,20227
"Total","Zach Logue","2 Tms",0.2,4,27.00000027,13.50000014,2,0,0.5,0.25,0.25,0.333333333,3.00000003,1,1,1.6837356655801388,1.6837356655801388,20231
"Total","Zac Lowther","BAL",0.1,1,0,0,0,0,0,0,0,0,0,0,1,3.1700341224670407,3.1700341224670407,20243
"Total","Griffin Jax","MIN",9,45,8.00000001,3,2.66666667,2,0.17777778,0.06666667,0.11111111,0.375,2,0.41935484,0.18518519,5.627672662629845,4.878706219583542,20253
"Total","Daysbel Hernandez","ATL",0.1,1,27.00000027,0,1,0,1,0,1,0,0,0,1,-2.74495970050293,-2.74495970050293,20271
"Total","Deivi Garcia","CHW",0.1,3,0,27.00000027,0,0,0,0.33333333,-0.33333333,0.5,6.00000006,0.5,0.5,12.25504044949707,17.21509576094798,20276
"Total","Cory Abbott","2 Tms",3.2,13,7.36363638,2.45454546,3,2.45454546,0.23076923,0.07692308,0.15384615,0.166666666,0.81818182,0.125,0.625,5.961620765091968,4.731287903317181,20277
"Total","Jhonathan Diaz","LAA",0.2,2,0,0,0,0,0,0,0,0,0,0,1,3.25504035949707,8.215095596547151,20298
"Total","David Peterson","NYM",2,5,4.5,0,1,0,0.2,0,0.2,0.4,1,0.5,0,2.231272133429109,2.231272133429109,20302
"Total","Erich Uelmen","CHC",0.1,4,27.00000027,0,1,0,0.25,0,0.25,0.666666666,6.00000006,1,0.33333333,6.112431031663208,6.112431031663208,20323
"Total","Andre Scrubb","HOU",2.2,9,6.74999999,0,2,0,0.22222222,0,0.22222222,0.285714285,0.75,0.28571429,-0.5,1.6833998698964987,3.7297771033620726,20329
"Total","Matt Peacock","2 Tms",3,11,3,6,0.5,0,0.09090909,0.18181818,-0.09090909,0.222222222,1.33333333,0.25,0.5,4.496967109108397,4.496967109108397,20339
"Total","Zack Kelly","BOS",1,5,9,18,0.5,0,0.2,0.4,-0.2,0,2,0,0.5,7.112431001663208,8.592800405621528,20349
"Total","Steven Wilson","SDP",6.1,23,7.10526316,4.2631579,1.66666667,2.84210526,0.2173913,0.13043478,0.08695652,0.2,1.10526316,0.15384615,0.71428571,7.157374248550764,5.580727482909233,20353
"Total","Brusdar Graterol","LAD",7.1,28,3.68181818,1.22727273,3,3.68181818,0.10714286,0.03571429,0.07142857,0.333333333,1.36363636,0.28571429,0,8.114071020357711,4.069415313479079,20367
"Total","Ramon Rosso","PHI",1.1,3,13.49999993,0,2,0,0.66666667,0,0.66666667,0,0,0,1,0.18072673390258798,0.18072673390258798,20368
"Total","Bruce Zimmermann","BAL",1,5,0,0,0,0,0,0,0,0.5,2,0.4,0,3.2338333449894954,4.887185098939614,20370
"Total","Andres Munoz","2 Tms",5.1,18,10.12500001,3.375,3,0,0.33333333,0.11111111,0.22222222,0.1875,0.9375,0.3,0.4,2.035780649678723,2.623353367153788,20373
"Total","Greg Weissert","NYY",0,3,0,27,0,0,0,1,-1,0,3,0,0.66666667,12.112431001663207,12.112431001663207,20375
"Total","Tyler Zuber","KCR",2.2,13,10.12499999,16.87499998,0.6,0,0.23076923,0.38461538,-0.15384615,0.125,2.25,0.2,0.5,6.550380416486113,6.550380416486112,20379
"Total","Antonio Santos","COL",0.1,1,0,0,0,0,0,0,0,0,0,0,1,3.1860730171604588,3.1860730171604588,20383
"Total","Anthony Kay","2 Tms",1.1,4,6.75000002,0,1,0,0.25,0,0.25,0,0,0,1,1.6875774942379504,4.580000065796724,20387
"Total","Nick Margevicius","2 Tms",0.2,4,13.50000014,0,1,0,0.25,0,0.25,0.5,3.00000003,0.66666667,-0.5,0.20271436552307165,3.1865232182910193,20395
"Total","Luis Madero","MIA",0.1,1,0,0,0,0,0,0,0,0,0,0,1,3.1700341224670407,8.46312055516437,20399
"Total","Josh Fleming","TBR",3.1,12,0,0,0,0,0,0,0,0.416666666,1.5,0.41666667,0.8,3.184015369329718,4.242632643165776,20418
"Total","Jovani Moran","MIN",4,18,13.5,4.5,3,0,0.33333333,0.11111111,0.22222222,0.3125,1.75,0.5,-0.14285714,1.67916849454244,2.46259878401955,20422
"Total","Ryan Walker","SFG",2.1,11,11.57142859,3.85714286,3,0,0.27272727,0.09090909,0.18181818,0.428571428,1.71428572,0.5,0.6,3.2550403594970705,5.380778331898278,20423
"Total","Enoli Paredes","HOU",2,13,13.5,13.5,1,0,0.23076923,0.23076923,0,0.3,3,0.42857143,0.5,4.684290917678795,6.530612835749111,20447
"Total","Huascar Ynoa","ATL",1,4,9.00000009,9.00000009,1,0,0.25,0.25,0,0,1.00000001,0,1,4.191820981171062,4.191820981171062,20468
"Total","Peter Solomon","2 Tms",1,5,0,9,0,0,0,0.2,-0.2,0.5,3,0.5,0.66666667,6.19836953452703,7.851721288477149,20476
"Total","J.B. Bukauskas","2 Tms",1.2,6,10.80000004,0,2,0,0.33333333,0,0.33333333,0.2,0.6,0.25,-1,0.78703536017104,1.8456526403588018,20491
"Total","Braden Bristo","TBR",0.1,1,0,0,0,0,0,0,0,0,0,0,1,3.2550403594970705,8.215095670947981,20494
"Total","Kyle Nelson","2 Tms",7,27,7.7142857,1.28571428,6,0,0.22222222,0.03703704,0.18518519,0.269230769,1.14285714,0.35,0.125,1.9069028690893097,3.526689716819034,20515
"Total","Nick Sandlin","CLE",7.1,25,7.36363636,7.36363636,1,0,0.24,0.24,0,0.055555555,0.95454545,0.07692308,0.57142857,3.9981807094452533,5.512301656654376,20517
