Season,Name,Tm,IP,TBF,GB/FB,LD%,GB%,FB%,IFFB%,HR/FB,IFH%,BUH%,Pull%,Cent%,Oppo%,Soft%,Med%,Hard%,playerId
"Total","Shane Bieber","CLE",0.1,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,19427
"Total","Yonny Hernandez","LAD",0.1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,19432
"Total","Yohan Ramirez","3 Tms",14.1,62,1.428571428,0.055555555,0.555555555,0.388888888,0.285714285,0.142857142,0.15,0,0.36111111,0.36111111,0.27777778,0.27777778,0.5,0.22222222,19444
"Total","Patrick Sandoval","LAA",0.2,6,1,0.2,0.4,0.4,0,0.5,0,0,0.2,0.4,0.4,0.2,0.4,0.4,19447
"Total","Jake Rogers","DET",0.1,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,19452
"Total","Shaun Anderson","3 Tms",5.1,29,0.9,0.173913043,0.391304347,0.434782608,0.1,0.2,0,0,0.39130435,0.43478261,0.17391304,0.04347826,0.52173913,0.43478261,19453
"Total","Michael Rucker","CHC",5,26,4.333333333,0.111111111,0.722222222,0.166666666,0,0.333333333,0.076923076,0,0.33333333,0.44444444,0.22222222,0.22222222,0.44444444,0.33333333,19454
"Total","Kyle Funkhouser","DET",6,23,12,0.1875,0.75,0.0625,0,1,0,0,0.5,0.375,0.125,0.0625,0.5,0.4375,19456
"Total","Bryan Garcia","DET",4.2,19,1.333333333,0.3,0.4,0.3,0,0.333333333,0,0,0.2,0.4,0.4,0,0.6,0.4,19457
"Total","Jorge Alcala","MIN",8,29,0.375,0.153846153,0.23076923,0.615384615,0.125,0.125,0,0,0.30769231,0.46153846,0.23076923,0.23076923,0.53846154,0.23076923,19459
"Total","Ryan Hartman","HOU",0.1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,19480
"Total","Andrew Vasquez","5 Tms",5.1,28,1.4,0.368421052,0.368421052,0.263157894,0.2,0.2,0.142857142,0,0.31578947,0.42105263,0.26315789,0.31578947,0.42105263,0.26315789,19482
"Total","Devin Smeltzer","2 Tms",3.2,17,0.285714285,0.307692307,0.153846153,0.538461538,0.285714285,0.285714285,0,0,0.42857143,0.35714286,0.21428571,0.14285714,0.5,0.35714286,19487
"Total","Zach Jackson","OAK",9.2,38,0.3125,0.16,0.2,0.64,0.125,0,0,0,0.23076923,0.46153846,0.30769231,0.30769231,0.38461538,0.30769231,19493
"Total","Mike Shawaryn","BOS",2,6,1,0,1,0,0,0,0,0,1,0,0,0,0,1,19495
"Total","Raynel Espinal","BOS",0.1,2,2,0,1,0,0,0,0,0,0.5,0,0.5,0,0.5,0.5,19516
"Total","Tanner Tully","CLE",0.2,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,19518
"Total","Cam Vieaux","PIT",1.1,4,0,0,0,1,0,0,0,0,1,0,0,0,1,0,19529
"Total","Jason Foley","DET",16.2,64,1.411764705,0.088888888,0.533333333,0.377777777,0,0,0.125,0,0.35555556,0.42222222,0.22222222,0.13333333,0.48888889,0.37777778,19531
"Total","Ryan Hendrix","CIN",4,20,8,0.25,0.666666666,0.083333333,0,1,0,0,0.53846154,0.23076923,0.23076923,0.07692308,0.53846154,0.38461538,19535
"Total","Jimmy Lambert","CHW",6.1,24,0.625,0.1875,0.3125,0.5,0,0.125,0,0,0.4375,0.1875,0.375,0.0625,0.6875,0.25,19541
"Total","Stephen Nogosek","NYM",3,12,2.5,0.125,0.625,0.25,0.5,0,0.2,0,0.5,0.375,0.125,0.375,0.5,0.125,19545
"Total","Jon Duplantier","ARI",1,7,1,0,1,0,0,0,1,0,0,1,0,1,0,0,19546
"Total","JD Hammer","PHI",3.2,14,0.75,0.363636363,0.272727272,0.363636363,0,0,0,0,0.63636364,0.09090909,0.27272727,0,0.54545455,0.45454545,19548
"Total","Adam McCreery","ATL",0.1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,19550
"Total","Geoff Hartlieb","3 Tms",7.1,29,2,0.294117647,0.470588235,0.235294117,0,0,0,0,0.41176471,0.29411765,0.29411765,0.11764706,0.52941176,0.35294118,19558
"Total","Bernardo Flores Jr.","CHW",0.1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,19561
"Total","David Bednar","2 Tms",16.1,65,0.866666666,0.151515151,0.393939393,0.454545454,0.133333333,0.2,0.076923076,0,0.24242424,0.48484848,0.27272727,0.15151515,0.42424242,0.42424242,19569
"Total","JoJo Romero","2 Tms",6,21,1.75,0.153846153,0.538461538,0.307692307,0,0,0,0,0.38461538,0.53846154,0.07692308,0.07692308,0.69230769,0.23076923,19574
"Total","Norge Ruiz","OAK",2,12,1.666666666,0.2,0.5,0.3,0.333333333,0,0,0,0.2,0.3,0.5,0.2,0.6,0.2,19580
"Total","Brandon Bailey","HOU",0.1,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,19582
"Total","Sean Poppen","3 Tms",6.1,32,2.5,0.333333333,0.476190476,0.19047619,0,0,0,0,0.19047619,0.47619048,0.33333333,0.0952381,0.66666667,0.23809524,19583
"Total","Luke Barker","MIL",0.2,3,1,0.666666666,0.333333333,0,0,0,0,0,0.33333333,0.66666667,0,0.33333333,0.33333333,0.33333333,19609
"Total","Cionel Perez","3 Tms",18,74,1.111111111,0.136363636,0.454545454,0.409090909,0.111111111,0.111111111,0.2,0,0.28888889,0.4,0.31111111,0.15555556,0.6,0.24444444,19614
"Total","Jordan Hicks","2 Tms",21.2,93,2.333333333,0.2,0.56,0.24,0.083333333,0,0.178571428,0,0.28,0.34,0.38,0.28,0.48,0.24,19618
"Total","Sheldon Neuse","OAK",0.1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,19635
"Total","Eduardo Jimenez","DET",1,4,1,0.5,0.25,0.25,0,0,0,0,0,0.25,0.75,0,0.5,0.5,19642
"Total","Kyle Hart","BOS",0.1,6,2,0.5,0.333333333,0.166666666,0,1,0,0,0,1,0,0,0.33333333,0.66666667,19646
"Total","Matt Foster","CHW",9.2,38,0.375,0.185185185,0.222222222,0.592592592,0.125,0.125,0,0.5,0.44827586,0.24137931,0.31034483,0.27586207,0.4137931,0.31034483,19647
"Total","Kyle Wright","ATL",1.1,6,1,0,0.5,0.5,0,0.5,0,0,0.75,0,0.25,0,0.75,0.25,19665
"Total","Jason Alexander","MIL",1,3,2,0,1,0,0,0,0,0,0.5,0,0.5,0,1,0,19666
"Total","Sterling Sharp","MIA",0.1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,19671
"Total","Gregory Soto","2 Tms",17.2,76,2.3,0.232558139,0.53488372,0.232558139,0,0.1,0,0,0.3255814,0.30232558,0.37209302,0.06976744,0.62790698,0.30232558,19677
"Total","Jordan Sheffield","COL",4,20,3.5,0.357142857,0.5,0.142857142,0,0.5,0.285714285,0,0.57142857,0.28571429,0.14285714,0.21428571,0.35714286,0.42857143,19682
"Total","Mike Brosseau","TBR",0.1,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,19683
"Total","Kyle Cody","TEX",1.2,8,0.5,0,0.333333333,0.666666666,0,0.5,0,0,0.33333333,0.66666667,0,0,0.66666667,0.33333333,19686
"Total","Connor Seabold","COL",1.1,9,0,0.333333333,0,0.666666666,0,0.25,0,0,0,0,1,0.33333333,0.33333333,0.33333333,19695
"Total","Matt Swarmer","CHC",0.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19705
"Total","Patrick Murphy","2 Tms",2.1,11,0.333333333,0.428571428,0.142857142,0.428571428,0,0,0,0,0.71428571,0,0.28571429,0.14285714,0.42857143,0.42857143,19712
"Total","Dustin May","LAD",0.2,2,0,0,0,1,0,1,0,0,0,1,0,0,0,1,19716
"Total","Kodi Whitley","STL",4.1,19,1.666666666,0.272727272,0.454545454,0.272727272,0,0,0,0,0.45454545,0.36363636,0.18181818,0.36363636,0.36363636,0.27272727,19731
"Total","Anthony Bender","MIA",6.1,19,1.2,0.153846153,0.461538461,0.384615384,0.2,0,0.166666666,0,0.46153846,0.30769231,0.23076923,0.07692308,0.69230769,0.23076923,19742
"Total","Jonathan Loaisiga","NYY",20.2,83,3.076923076,0.158730158,0.634920634,0.206349206,0.153846153,0.153846153,0.125,0,0.28571429,0.36507937,0.34920635,0.36507937,0.42857143,0.20634921,19753
"Total","Reiver Sanmartin","CIN",5,19,1.75,0,0.636363636,0.363636363,0,0,0,0,0.27272727,0.36363636,0.36363636,0.27272727,0.63636364,0.09090909,19754
"Total","Yoshihisa Hirano","2 Tms",10.2,44,2.428571428,0.225806451,0.548387096,0.225806451,0,0.142857142,0.058823529,0,0.32258065,0.41935484,0.25806452,0.09677419,0.4516129,0.4516129,19756
"Total","Kazuhisa Makita","SDP",3,9,0.5,0.625,0.125,0.25,0.5,0.5,0,0,0.375,0.5,0.125,0.25,0.375,0.375,19757
"Total","Seth Elledge","STL",1,4,1,0.5,0.5,0,0,0,0,0,1,0,0,0,0,1,19766
"Total","Will Vest","2 Tms",11,41,1.571428571,0.419354838,0.354838709,0.225806451,0,0,0.09090909,0,0.38709677,0.35483871,0.25806452,0.12903226,0.61290323,0.25806452,19769
"Total","Justin Garza","2 Tms",3,12,0.6,0.111111111,0.333333333,0.555555555,0,0.2,0,0,0.44444444,0.22222222,0.33333333,0,0.66666667,0.33333333,19784
"Total","Jacob Lemoine","OAK",1.1,4,0.5,0.25,0.25,0.5,0,0,0,0,0,0.25,0.75,0,0.75,0.25,19785
"Total","Anthony Castro","2 Tms",2.2,15,3.5,0,0.777777777,0.222222222,0,0,0.285714285,0,0.55555556,0.33333333,0.11111111,0.11111111,0.66666667,0.22222222,19789
"Total","Keegan Thompson","CHC",8.2,28,2.2,0.111111111,0.611111111,0.277777777,0.2,0,0.09090909,0,0.5,0.33333333,0.16666667,0.22222222,0.55555556,0.22222222,19795
"Total","Wil Crowe","PIT",7.1,29,1,0.263157894,0.368421052,0.368421052,0,0,0,0,0.47368421,0.31578947,0.21052632,0.15789474,0.68421053,0.15789474,19800
"Total","Bryan Baker","2 Tms",8.2,43,0.75,0.16,0.36,0.48,0.166666666,0.166666666,0.111111111,0,0.4,0.44,0.16,0.16,0.56,0.28,19804
"Total","Daniel Castano","MIA",0.2,4,0.333333333,0,0.25,0.75,0,0.666666666,0,0,0.75,0.25,0,0,0.5,0.5,19805
"Total","David McKay","2 Tms",3.1,14,0.666666666,0,0.4,0.6,0,0,0,0,0.2,0.4,0.4,0.2,0.6,0.2,19814
"Total","CD Pelham","TEX",1,4,1,0,0.5,0.5,1,0,0,0,0.5,0,0.5,1,0,0,19820
"Total","Riley Smith","ARI",4.1,20,2,0.076923076,0.615384615,0.307692307,0,0.5,0.125,0,0.46153846,0.30769231,0.23076923,0.07692308,0.69230769,0.23076923,19826
"Total","Alex Wells","BAL",1,4,0.5,0,0.333333333,0.666666666,0,0,0,0,0.33333333,0.33333333,0.33333333,0,0.66666667,0.33333333,19845
"Total","Darwinzon Hernandez","BOS",5.2,29,0.5,0.181818181,0.272727272,0.545454545,0.333333333,0,0.333333333,0,0.27272727,0.18181818,0.54545455,0.45454545,0.27272727,0.27272727,19848
"Total","Michael King","NYY",15.2,62,1.307692307,0.268292682,0.414634146,0.31707317,0.076923076,0.076923076,0.058823529,0,0.36585366,0.3902439,0.24390244,0.2195122,0.46341463,0.31707317,19853
"Total","Charlie Barnes","MIN",0.2,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,19865
"Total","Brandon Bielak","HOU",6,21,3,0,0.75,0.25,0,0.333333333,0.111111111,0,0.33333333,0.41666667,0.25,0.16666667,0.58333333,0.25,19866
"Total","Drew Carlton","2 Tms",2.2,7,1.333333333,0,0.571428571,0.428571428,0,0,0,0,0,0.71428571,0.28571429,0.14285714,0.57142857,0.28571429,19868
"Total","Tucker Davidson","3 Tms",3.2,23,1,0.25,0.375,0.375,0.166666666,0,0.166666666,0,0.4375,0.375,0.1875,0.0625,0.5625,0.375,19871
"Total","Alex Faedo","DET",0.1,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,19874
"Total","Kevin Ginkel","ARI",17.2,69,1.117647058,0.217391304,0.413043478,0.369565217,0.058823529,0.117647058,0,0,0.41304348,0.32608696,0.26086957,0.10869565,0.5,0.39130435,19876
"Total","Tanner Houck","BOS",5,17,2,0.4,0.4,0.2,0,0,0.25,0,0.5,0.3,0.2,0.1,0.4,0.5,19879
"Total","Gabe Klobosits","WSN",1,4,0,0.25,0,0.75,0,0,0,0,0.5,0.5,0,0,0.5,0.5,19881
"Total","Alex Lange","DET",11.2,56,3.166666666,0.193548387,0.612903225,0.193548387,0.166666666,0,0.210526315,0,0.5483871,0.25806452,0.19354839,0.12903226,0.58064516,0.29032258,19883
"Total","Corbin Martin","ARI",0.1,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,19884
"Total","Ryder Ryan","SEA",0.1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19891
"Total","Clarke Schmidt","NYY",3,12,0.5,0.5,0.166666666,0.333333333,0.5,0,0,0,0.16666667,0.66666667,0.16666667,0.16666667,0.66666667,0.16666667,19899
"Total","Adonis Medina","2 Tms",3.1,10,4,0.285714285,0.571428571,0.142857142,0,0,0,0,0.42857143,0.42857143,0.14285714,0,0.57142857,0.42857143,19903
"Total","Jose Suarez","LAA",1.1,5,2,0.25,0.5,0.25,0,1,0,0,0.5,0.5,0,0,0.25,0.75,19911
"Total","Bryan Hudson","LAD",1.2,8,3,0.25,0.75,0,0,0,0,0,0.25,0.75,0,0,0.75,0.25,19924
"Total","Tony Santillan","CIN",3.1,16,1.5,0.375,0.375,0.25,0,0.5,0,0,0.25,0.5,0.25,0,0.75,0.25,19926
"Total","Luke Williams","LAD",0.1,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,19931
"Total","Trevor Stephan","CLE",26.1,110,1.185185185,0.169014084,0.450704225,0.38028169,0.222222222,0.074074074,0.03125,0,0.46478873,0.29577465,0.23943662,0.16901408,0.47887324,0.35211268,19932
"Total","Jhon Romero","2 Tms",1,6,3,0,0.75,0.25,0,0,0,0,0.25,0.5,0.25,0,0.25,0.75,19940
"Total","Ljay Newsome","SEA",1.1,4,1,0,0.5,0.5,0,0,0,0,1,0,0,0,1,0,19942
"Total","Jesus Luzardo","OAK",3.1,11,1.5,0,0.6,0.4,0,0,0,0,0.4,0.6,0,0,0.4,0.6,19959
"Total","Tyson Miller","2 Tms",2.1,8,0.25,0.166666666,0.166666666,0.666666666,0,0,0,0,0.16666667,0.5,0.33333333,0,0.66666667,0.33333333,19976
"Total","Bryse Wilson","2 Tms",5.1,23,0.777777777,0.157894736,0.368421052,0.47368421,0,0,0,0,0.21052632,0.57894737,0.21052632,0.21052632,0.52631579,0.26315789,19990
"Total","Joel Kuhnel","2 Tms",8,35,0.857142857,0.071428571,0.428571428,0.5,0.071428571,0.142857142,0,0,0.32142857,0.35714286,0.32142857,0.07142857,0.46428571,0.46428571,19995
"Total","Dylan Lee","ATL",6,27,1,0.2,0.4,0.4,0.125,0.25,0.125,0,0.45,0.3,0.25,0.2,0.5,0.3,19996
"Total","Santiago Espinal","TOR",0.1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,19997
"Total","Tyler Wells","BAL",3,12,0.8,0.1,0.4,0.5,0.2,0.2,0,0,0.3,0.6,0.1,0.1,0.7,0.2,20000
"Total","Kenny Rosenberg","LAA",0.2,8,1,0.5,0.25,0.25,0,0,1,0,0.75,0.25,0,0.25,0.5,0.25,20009
"Total","Wyatt Mills","2 Tms",4,13,1,0.333333333,0.333333333,0.333333333,0,0,0,0,0.33333333,0.44444444,0.22222222,0.11111111,0.55555556,0.33333333,20010
"Total","John Schreiber","2 Tms",11.2,52,1.416666666,0.121212121,0.515151515,0.363636363,0.166666666,0.083333333,0,0,0.27272727,0.33333333,0.39393939,0.18181818,0.48484848,0.33333333,20020
"Total","Rico Garcia","4 Tms",3,13,0.2,0.333333333,0.111111111,0.555555555,0,0.2,0,0,0.33333333,0.44444444,0.22222222,0,0.55555556,0.44444444,20023
"Total","Phillip Diehl","2 Tms",1.1,4,1,0.5,0.5,0,0,0,0,0,0.5,0.5,0,0.5,0,0.5,20030
"Total","Darren McCaughan","SEA",0.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20038
"Total","Adrian Morejon","SDP",6,30,0.384615384,0.28,0.2,0.52,0.23076923,0.23076923,0.4,0,0.42307692,0.38461538,0.19230769,0.23076923,0.42307692,0.34615385,20039
"Total","Ronald Bolanos","KCR",1,5,2,0.25,0.5,0.25,0,0,0,0,0.25,0.25,0.5,0,0.5,0.5,20041
"Total","Jesus Cruz","ATL",0.1,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,20042
"Total","Sean Guenther","MIA",0.2,3,1,0.5,0.5,0,0,0,0,0,0.5,0,0.5,0,1,0,20045
"Total","Alan Trejo","COL",0.1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,20056
"Total","Jake Fishman","MIA",1,3,2,0,1,0,0,0,0,0,1,0,0,0,1,0,20060
"Total","Kaleb Ort","BOS",3.2,15,0.166666666,0.125,0.125,0.75,0,0,0,0,0.375,0.5,0.125,0.125,0.5,0.375,20061
"Total","Bailey Falter","2 Tms",2,8,0.333333333,0.2,0.2,0.6,0,0.333333333,0,0,0.4,0.6,0,0.2,0.2,0.6,20070
"Total","Miguel Sanchez","MIL",3.1,13,1.666666666,0.2,0.5,0.3,0,0,0,0,0.4,0.3,0.3,0.1,0.6,0.3,20074
"Total","Mauricio Llovera","3 Tms",6.2,29,3.666666666,0.333333333,0.523809523,0.142857142,0,0,0.181818181,0,0.38095238,0.33333333,0.28571429,0.0952381,0.57142857,0.33333333,20080
"Total","Michel Baez","SDP",2.1,11,0.333333333,0.333333333,0.166666666,0.5,0,0,0,0,0.33333333,0.16666667,0.5,0,0.5,0.5,20100
"Total","Calvin Faucher","TBR",6.1,23,1.6,0.1875,0.5,0.3125,0,0.4,0,0,0.25,0.6875,0.0625,0.0625,0.5625,0.375,20116
"Total","Adam Oller","OAK",2,8,1.333333333,0,0.571428571,0.428571428,0.333333333,0.333333333,0,0,0.57142857,0.42857143,0,0.14285714,0.42857143,0.42857143,20132
"Total","James Karinchak","CLE",25.1,98,0.666666666,0.239130434,0.304347826,0.456521739,0.047619047,0.047619047,0.071428571,0,0.47826087,0.26086957,0.26086957,0.13043478,0.56521739,0.30434783,20151
"Total","Nick Nelson","2 Tms",6.1,24,3,0.272727272,0.545454545,0.181818181,0.5,0,0,0,0.63636364,0.18181818,0.18181818,0.09090909,0.72727273,0.18181818,20153
"Total","Matthew Batten","SDP",0.1,2,0,0.5,0,0.5,0,0,0,0,0,0,1,0,1,0,20157
"Total","Nate Pearson","TOR",5.1,23,0.666666666,0,0.4,0.6,0.333333333,0,0.25,0,0.3,0.2,0.5,0.2,0.5,0.3,20160
"Total","Kyle Muller","OAK",1,3,0.5,0,0.333333333,0.666666666,0,0,0,0,0,0.33333333,0.66666667,0.33333333,0,0.66666667,20167
"Total","Ben Braymer","WSN",0.1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,20175
"Total","Ty Tice","TOR",0.2,3,0,0,0,1,0,0,0,0,1,0,0,0,0.5,0.5,20177
"Total","Zach Pop","2 Tms",8,38,2.111111111,0.125,0.59375,0.28125,0.222222222,0.111111111,0.052631578,0,0.28125,0.375,0.34375,0.15625,0.625,0.21875,20185
"Total","Chad Smith","2 Tms",3,12,2.5,0.125,0.625,0.25,0,0.5,0.2,0,0.625,0.375,0,0.125,0.25,0.625,20190
"Total","Garrett Whitlock","BOS",12.1,50,1.555555555,0.206896551,0.48275862,0.310344827,0.111111111,0.333333333,0.071428571,0,0.37931034,0.20689655,0.4137931,0.13793103,0.51724138,0.34482759,20191
"Total","Ben Bowden","COL",2,9,0.333333333,0.333333333,0.166666666,0.5,0,0.333333333,0,0,0.5,0.5,0,0,0.5,0.5,20198
"Total","Eli Morgan","CLE",9.1,31,0.727272727,0.136363636,0.363636363,0.5,0,0,0,0,0.31818182,0.5,0.18181818,0.09090909,0.77272727,0.13636364,20203
"Total","Jeremy Beasley","TOR",2.2,13,0.5,0.333333333,0.222222222,0.444444444,0,0.25,0,0,0.11111111,0.66666667,0.22222222,0.11111111,0.33333333,0.55555556,20205
"Total","Mike Baumann","BAL",3.1,16,1.25,0.181818181,0.454545454,0.363636363,0,0.5,0.2,0,0.18181818,0.54545455,0.27272727,0.18181818,0.27272727,0.54545455,20206
"Total","Zach Muckenhirn","NYM",0.1,2,0,0,0,1,0,0,0,0,0,0,1,0,1,0,20209
"Total","Yennsy Diaz","NYM",1.1,7,0.666666666,0.166666666,0.333333333,0.5,0,0.333333333,0,0,0.33333333,0.16666667,0.5,0.16666667,0.5,0.33333333,20218
"Total","Jake Walsh","STL",0.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20227
"Total","Zach Logue","2 Tms",1,7,3,0.2,0.6,0.2,0,0,0,0,0.2,0.6,0.2,0.2,0.6,0.2,20231
"Total","Zac Lowther","BAL",0.2,4,2,0.25,0.5,0.25,0,0,0,0,0,1,0,0,0.5,0.5,20243
"Total","Griffin Jax","MIN",13.2,54,2,0.175,0.55,0.275,0.181818181,0,0.136363636,0,0.425,0.25,0.325,0.25,0.55,0.2,20253
"Total","Daysbel Hernandez","ATL",0.2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20271
"Total","Jonathan Arauz","BOS",0.1,3,0,0.333333333,0,0.666666666,0,0,0,0,0.66666667,0,0.33333333,0,0.66666667,0.33333333,20275
"Total","Deivi Garcia","2 Tms",0.2,3,0,0,0,1,0,0,0,0,0,1,0,0,1,0,20276
"Total","Cory Abbott","2 Tms",6,33,0.888888888,0.291666666,0.333333333,0.375,0.111111111,0.111111111,0.25,0,0.41666667,0.375,0.20833333,0.16666667,0.29166667,0.54166667,20277
"Total","Jhonathan Diaz","LAA",1.1,9,0.333333333,0.2,0.2,0.6,0,0,1,0,0.4,0.4,0.2,0.2,0.4,0.4,20298
"Total","David Peterson","NYM",1.1,8,4,0,0.8,0.2,0,0,0,0,0.2,0,0.8,0.2,0.4,0.4,20302
"Total","Alec Bettinger","MIL",0.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20312
"Total","Erich Uelmen","CHC",2.1,8,2,0,0.666666666,0.333333333,0,0,0,1,0.28571429,0.42857143,0.28571429,0.14285714,0.57142857,0.28571429,20323
"Total","Andre Scrubb","HOU",2.2,10,1,0.142857142,0.428571428,0.428571428,0,0,0,0,0.14285714,0.71428571,0.14285714,0.14285714,0.57142857,0.28571429,20329
"Total","Luis Gonzalez","SFG",0.2,3,2,0,0.666666666,0.333333333,0,0,0.5,0,1,0,0,0.66666667,0.33333333,0,20332
"Total","Kyle Dohy","PHI",0.1,2,2,0,1,0,0,0,0,0,1,0,0,0,0.5,0.5,20334
"Total","Matt Peacock","2 Tms",3.1,20,2,0.4,0.4,0.2,0,0.333333333,0.333333333,0,0.4,0.46666667,0.13333333,0.2,0.46666667,0.33333333,20339
"Total","Blake Cederlind","PIT",0.2,2,0,0,0,1,0,0,0,0,1,0,0,0,1,0,20344
"Total","Zack Kelly","BOS",1.1,5,2,0,0.666666666,0.333333333,0,0,0,0,0.33333333,0.33333333,0.33333333,0,1,0,20349
"Total","Ernie Clement","TOR",0.1,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,20352
"Total","Steven Wilson","SDP",6.2,27,0.857142857,0.133333333,0.4,0.466666666,0.142857142,0.142857142,0,0,0.46666667,0.06666667,0.46666667,0.33333333,0.6,0.06666667,20353
"Total","Brusdar Graterol","2 Tms",17.1,60,2,0.181818181,0.545454545,0.272727272,0,0,0.041666666,0,0.34090909,0.36363636,0.29545455,0.11363636,0.59090909,0.29545455,20367
"Total","Ramon Rosso","PHI",0.1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,20368
"Total","Bruce Zimmermann","BAL",1.2,8,2,0.142857142,0.571428571,0.285714285,0,0,0.25,0,0.28571429,0.42857143,0.28571429,0.28571429,0.42857143,0.28571429,20370
"Total","Andres Munoz","2 Tms",19,67,1.583333333,0.114285714,0.542857142,0.342857142,0,0.166666666,0,0,0.45714286,0.4,0.14285714,0.14285714,0.45714286,0.4,20373
"Total","Greg Weissert","NYY",2.2,13,2.5,0,0.714285714,0.285714285,0,0.5,0,0,0.625,0.25,0.125,0.125,0.5,0.375,20375
"Total","Tyler Zuber","KCR",2.2,10,0.2,0,0.166666666,0.833333333,0,0.2,0,0,0,0.33333333,0.66666667,0.16666667,0.16666667,0.66666667,20379
"Total","Isaac Mattson","BAL",0.1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,20385
"Total","Anthony Kay","2 Tms",2,10,1.5,0.285714285,0.428571428,0.285714285,0,0.5,0.333333333,0,0.71428571,0.14285714,0.14285714,0.14285714,0.42857143,0.42857143,20387
"Total","Nick Margevicius","2 Tms",1,4,0,0.5,0,0.5,0,0,0,0,0.5,0.5,0,0,0,1,20395
"Total","Luis Madero","MIA",1,9,0.166666666,0.222222222,0.111111111,0.666666666,0.333333333,0.166666666,1,0,0.55555556,0.22222222,0.22222222,0.33333333,0.22222222,0.44444444,20399
"Total","Josh Fleming","TBR",4,15,2.666666666,0.083333333,0.666666666,0.25,0,0.333333333,0,0,0.58333333,0.33333333,0.08333333,0.08333333,0.66666667,0.25,20418
"Total","Jovani Moran","MIN",9.1,34,1.555555555,0.08,0.56,0.36,0.111111111,0,0.214285714,0,0.4,0.48,0.12,0.16,0.72,0.12,20422
"Total","Ryan Walker","SFG",2.2,12,1.666666666,0.111111111,0.555555555,0.333333333,0.333333333,0,0,0,0.55555556,0.33333333,0.11111111,0.11111111,0.66666667,0.22222222,20423
"Total","Rony Garcia","DET",2.1,7,0.5,0.25,0.25,0.5,0,0,0,0,0.5,0.5,0,0,0.5,0.5,20430
"Total","Enoli Paredes","HOU",4,23,4,0.615384615,0.307692307,0.076923076,0,0,0,0,0.30769231,0.38461538,0.30769231,0.15384615,0.53846154,0.30769231,20447
"Total","Huascar Ynoa","ATL",0.2,2,0,0,0,1,0,0,0,0,0,0,1,0,0,1,20468
"Total","Peter Solomon","2 Tms",2.1,9,0.25,0.166666666,0.166666666,0.666666666,0,0,0,0,0,0.5,0.5,0.33333333,0.16666667,0.5,20476
"Total","J.B. Bukauskas","2 Tms",2,9,6,0.125,0.75,0.125,0,0,0.166666666,0,0.625,0.125,0.25,0.125,0.625,0.25,20491
"Total","Braden Bristo","2 Tms",1,3,0,0,0,1,0.5,0,0,0,0,0,1,1,0,0,20494
"Total","Kyle Nelson","2 Tms",7.1,26,1.4,0.25,0.4375,0.3125,0.2,0,0,0,0.375,0.4375,0.1875,0.25,0.625,0.125,20515
"Total","Nick Sandlin","CLE",8.2,30,1,0.142857142,0.428571428,0.428571428,0.222222222,0,0,0,0.47619048,0.38095238,0.14285714,0.28571429,0.42857143,0.28571429,20517
"Total","Denyi Reyes","2 Tms",1.2,5,3,0.2,0.6,0.2,0,0,0.333333333,0,0.6,0.2,0.2,0.2,0.6,0.2,20526
"Total","Kutter Crawford","BOS",3.1,12,0.75,0,0.428571428,0.571428571,0,0,0,0,0.28571429,0.42857143,0.28571429,0.28571429,0.57142857,0.14285714,20531
"Total","Edwin Uceta","3 Tms",3.1,16,0.4,0.363636363,0.181818181,0.454545454,0.2,0,0,0,0.45454545,0.45454545,0.09090909,0.09090909,0.54545455,0.36363636,20539
"Total","Phoenix Sanders","TBR",0.2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20541
"Total","Grant Anderson","TEX",2.1,14,1.666666666,0.111111111,0.555555555,0.333333333,0,0.333333333,0,0,0.44444444,0.22222222,0.33333333,0.11111111,0.55555556,0.33333333,20546
